case,trial,warm_ratio,final_ratio,surrogate_ratio,queries,exceeds_requested_factor
dense_full_rank_family,91,1.0,1.0,1.3747025633234478,29,False
dense_full_rank_family,92,1.0,1.0,1.1580045378681536,29,False
dense_full_rank_family,93,1.0,1.0,1.2073748393694217,29,False
dense_full_rank_family,94,1.0,1.0,1.3035396481290027,29,False
dense_full_rank_family,95,1.0,1.0,1.2367090822358604,29,False
dense_full_rank_family,96,1.0,1.0,1.131763180427596,29,False
dense_full_rank_family,97,1.0,1.0,1.1411336234323934,29,False
dense_full_rank_family,98,1.0,1.0,1.1822005327388407,29,False
dense_full_rank_family,99,1.0,1.0,1.1716255469859826,29,False
dense_full_rank_family,100,1.0,1.0,1.3518493552470099,29,False
dense_full_rank_family,101,1.0,1.0,1.1368373524130375,29,False
dense_full_rank_family,102,1.0,1.0,1.1606365222228585,29,False
dense_full_rank_family,103,1.0,1.0,1.1689914711966083,29,False
dense_full_rank_family,104,1.0,1.0,1.136435672040249,29,False
dense_full_rank_family,105,1.0,1.0,1.1284692318789145,29,False
dense_full_rank_family,106,1.0,1.0,1.1271215145851323,29,False
dense_full_rank_family,107,1.0,1.0,1.258080796107274,29,False
dense_full_rank_family,108,1.0,1.0,1.2237492384496003,29,False
dense_full_rank_family,109,1.0,1.0,1.1313545725962189,29,False
dense_full_rank_family,110,1.0,1.0,1.154732558701386,29,False
dense_full_rank_family,111,1.0,1.0,1.2004338125671778,29,False
dense_full_rank_family,112,1.0,1.0,1.1865549860166014,29,False
dense_full_rank_family,113,1.0,1.0,1.199053525509394,29,False
dense_full_rank_family,114,1.0,1.0,1.1154748885963741,29,False
dense_full_rank_family,115,1.0,1.0,1.1075156429133697,29,False
dense_full_rank_family,116,1.0,1.0,1.2473030359715784,29,False
dense_full_rank_family,117,1.0,1.0,1.2425819532654279,29,False
dense_full_rank_family,118,1.0,1.0,1.116517401660269,29,False
dense_full_rank_family,119,1.0,1.0,1.18362597962191,29,False
dense_full_rank_family,120,1.0,1.0,1.3141105461791447,29,False
dense_full_rank_family,121,1.0,1.0,1.1822159646771835,29,False
dense_full_rank_family,122,1.0,1.0,1.0978222603847372,29,False
dense_full_rank_family,123,1.0,1.0,1.223513136749983,29,False
dense_full_rank_family,124,1.0,1.0,1.1343525112141593,29,False
dense_full_rank_family,125,1.0,1.0,1.2608329846689532,29,False
dense_full_rank_family,126,1.0,1.0,1.2533572146184064,29,False
dense_full_rank_family,127,1.0,1.0,1.2466641497762259,29,False
dense_full_rank_family,128,1.0,1.0,1.2042765269022466,29,False
dense_full_rank_family,129,1.0,1.0,1.1429215212542776,29,False
dense_full_rank_family,130,1.0,1.0,1.287322945991849,29,False
dense_full_rank_family,131,1.0,1.0,1.199092880465256,29,False
dense_full_rank_family,132,1.0,1.0,1.1597433122168048,29,False
dense_full_rank_family,133,1.0,1.0,1.1463474497345023,29,False
dense_full_rank_family,134,1.0,1.0,1.1306781119549651,29,False
dense_full_rank_family,135,1.0,1.0,1.2897808259543488,29,False
dense_full_rank_family,136,1.0,1.0,1.0910297357643108,29,False
dense_full_rank_family,137,1.0,1.0,1.4277461963839009,29,False
dense_full_rank_family,138,1.0,1.0,1.1949437613209741,29,False
dense_full_rank_family,139,1.0,1.0,1.1371615754659279,29,False
dense_full_rank_family,140,1.0,1.0,1.187845614376966,29,False
dense_full_rank_family,141,1.0,1.0,1.1423349138265142,29,False
dense_full_rank_family,142,1.0,1.0,1.2131238401418245,29,False
dense_full_rank_family,143,1.0,1.0,1.1823114398887284,29,False
dense_full_rank_family,144,1.0,1.0,1.14828002408958,29,False
dense_full_rank_family,145,1.0,1.0,1.1223769471197322,29,False
dense_full_rank_family,146,1.0,1.0,1.132217595738532,29,False
dense_full_rank_family,147,1.0,1.0,1.2869378319317513,29,False
dense_full_rank_family,148,1.0,1.0,1.2344156356323166,29,False
dense_full_rank_family,149,1.0,1.0,1.1540711212391401,29,False
dense_full_rank_family,150,1.0,1.0,1.2105880034910745,29,False
dense_full_rank_family,151,1.0,1.0,1.128318342258795,29,False
dense_full_rank_family,152,1.0,1.0,1.4407300290037615,29,False
dense_full_rank_family,153,1.0,1.0,1.1542390240468305,29,False
dense_full_rank_family,154,1.0,1.0,1.2161530022549507,29,False
dense_full_rank_family,155,1.0,1.0,1.25398319079332,29,False
dense_full_rank_family,156,1.0,1.0,1.142211254543925,29,False
dense_full_rank_family,157,1.0,1.0,1.134242034498558,29,False
dense_full_rank_family,158,1.0,1.0,1.2244618841358776,29,False
dense_full_rank_family,159,1.0,1.0,1.1497875522069934,29,False
mixed_rank_family_low_rank_noise,0,1.0,1.0,1.4642031000423973e-14,34,False
mixed_rank_family_low_rank_noise,1,1.0,1.0,1.6196027905946205e-14,34,False
mixed_rank_family_low_rank_noise,2,1.0,1.0,1.5973375085170067e-14,34,False
mixed_rank_family_low_rank_noise,3,1.0,1.0,1.9059377270803597e-14,34,False
mixed_rank_family_low_rank_noise,4,1.0,1.0,1.5706620876566015e-14,34,False
mixed_rank_family_low_rank_noise,5,1.0,1.0,1.471819337665457e-14,34,False
mixed_rank_family_low_rank_noise,6,1.0,1.0,1.3227194825923676e-14,34,False
mixed_rank_family_low_rank_noise,7,1.0,1.0,1.384876864753282e-14,34,False
mixed_rank_family_low_rank_noise,8,1.0,1.0,1.9595958549493592e-14,34,False
mixed_rank_family_low_rank_noise,9,1.0,1.0,1.392465306632347e-14,34,False
mixed_rank_family_low_rank_noise,10,1.0,1.0,1.3963918916350942e-14,34,False
mixed_rank_family_low_rank_noise,11,1.0,1.0,1.4864032418306788e-14,34,False
mixed_rank_family_low_rank_noise,12,1.0,1.0,1.599351191476372e-14,34,False
mixed_rank_family_low_rank_noise,13,1.0,1.0,1.6087782103930773e-14,34,False
mixed_rank_family_low_rank_noise,14,1.0,1.0,1.6918866371295918e-14,34,False
mixed_rank_family_low_rank_noise,15,1.0,1.0,1.4065215890093122e-14,34,False
mixed_rank_family_low_rank_noise,16,1.0,1.0,1.6267021967755026e-14,34,False
mixed_rank_family_low_rank_noise,17,1.0,1.0,1.3624486512857186e-14,34,False
mixed_rank_family_low_rank_noise,18,1.0,1.0,1.779045764524873e-14,34,False
mixed_rank_family_low_rank_noise,19,1.0,1.0,1.482035814899868e-14,34,False
mixed_rank_family_low_rank_noise,20,1.0,1.0,1.677082318157102e-14,34,False
mixed_rank_family_low_rank_noise,21,1.0,1.0,1.3063644627589166e-14,34,False
mixed_rank_family_low_rank_noise,22,1.0,1.0,2.0830545703214808e-14,34,False
mixed_rank_family_low_rank_noise,23,1.0,1.0,1.5837869841550658e-14,34,False
mixed_rank_family_low_rank_noise,24,1.0,1.0,1.1539336842379444e-14,34,False
mixed_rank_family_low_rank_noise,25,1.0,1.0,1.193005655516223e-14,34,False
mixed_rank_family_low_rank_noise,26,1.0,1.0,1.5814264363171978e-14,34,False
mixed_rank_family_low_rank_noise,27,1.0,1.0,1.5972271123831966e-14,34,False
mixed_rank_family_low_rank_noise,28,1.0,1.0,1.4920140854230995e-14,34,False
mixed_rank_family_low_rank_noise,29,1.0,1.0,1.6648157331490337e-14,34,False
mixed_rank_family_low_rank_noise,30,1.0,1.0,2.0321470478993895e-14,34,False
mixed_rank_family_low_rank_noise,31,1.0,1.0,1.4153555422607372e-14,34,False
mixed_rank_family_low_rank_noise,32,1.0,1.0,1.4190897032270353e-14,34,False
mixed_rank_family_low_rank_noise,33,1.0,1.0,1.476578481646227e-14,34,False
mixed_rank_family_low_rank_noise,34,1.0,1.0,1.6507899795249947e-14,34,False
mixed_rank_family_low_rank_noise,35,1.0,1.0,1.459816240262686e-14,34,False
mixed_rank_family_low_rank_noise,36,1.0,1.0,1.3952277349505659e-14,34,False
mixed_rank_family_low_rank_noise,37,1.0,1.0,1.2663891777489455e-14,34,False
mixed_rank_family_low_rank_noise,38,1.0,1.0,1.1469369520285379e-14,34,False
mixed_rank_family_low_rank_noise,39,1.0,1.0,1.795236645402754e-14,34,False
mixed_rank_family_low_rank_noise,40,1.0,1.0,1.4451726363018273e-14,34,False
mixed_rank_family_low_rank_noise,41,1.0,1.0,1.5163921516227152e-14,34,False
mixed_rank_family_low_rank_noise,42,1.0,1.0,1.3506044623959595e-14,34,False
mixed_rank_family_low_rank_noise,43,1.0,1.0,1.434939219283048e-14,34,False
mixed_rank_family_low_rank_noise,44,1.0,1.0,1.467014418500667e-14,34,False
mixed_rank_family_low_rank_noise,45,1.0,1.0,1.6260613266054847e-14,34,False
mixed_rank_family_low_rank_noise,46,1.0,1.0,1.434332712834449e-14,34,False
mixed_rank_family_low_rank_noise,47,1.0,1.0,1.632462859493776e-14,34,False
mixed_rank_family_low_rank_noise,48,1.0,1.0,1.2914398168498289e-14,34,False
mixed_rank_family_low_rank_noise,49,1.0,1.0,1.3398755395854318e-14,34,False
mixed_rank_family_low_rank_noise,50,1.0,1.0,2.0309563963483222e-14,34,False
mixed_rank_family_low_rank_noise,51,1.0,1.0,1.6686849073068278e-14,34,False
mixed_rank_family_low_rank_noise,52,1.0,1.0,1.6531106167919933e-14,34,False
mixed_rank_family_low_rank_noise,53,1.0,1.0,1.323440701651328e-14,34,False
mixed_rank_family_low_rank_noise,54,1.0,1.0,1.4392296356224845e-14,34,False
mixed_rank_family_low_rank_noise,55,1.0,1.0,1.554256090302397e-14,34,False
mixed_rank_family_low_rank_noise,56,1.0,1.0,1.6603136558083734e-14,34,False
mixed_rank_family_low_rank_noise,57,1.0,1.0,1.6819226803327896e-14,34,False
mixed_rank_family_low_rank_noise,58,1.0,1.0,1.5302668885366423e-14,34,False
mixed_rank_family_low_rank_noise,59,1.0,1.0,1.4047738874717843e-14,34,False
mixed_rank_family_low_rank_noise,60,1.0,1.0,1.473083789359019e-14,34,False
mixed_rank_family_low_rank_noise,61,1.0,1.0,1.23513146661211e-14,34,False
mixed_rank_family_low_rank_noise,62,1.0,1.0,1.83202411127342e-14,34,False
mixed_rank_family_low_rank_noise,63,1.0,1.0,1.4065916185757453e-14,34,False
mixed_rank_family_low_rank_noise,64,1.0,1.0,1.5146592229338698e-14,34,False
mixed_rank_family_low_rank_noise,65,1.0,1.0,1.6669127127721446e-14,34,False
mixed_rank_family_low_rank_noise,66,1.0,1.0,1.2559254946786459e-14,34,False
mixed_rank_family_low_rank_noise,67,1.0,1.0,1.3387256693010683e-14,34,False
mixed_rank_family_low_rank_noise,68,1.0,1.0,1.0768916240363714e-14,34,False
mixed_rank_family_low_rank_noise,69,1.0,1.0,1.3580157234547296e-14,34,False
mixed_rank_family_low_rank_noise,70,1.0,1.0,1.3559403916092342e-14,34,False
mixed_rank_family_low_rank_noise,71,1.0,1.0,1.2851477214654414e-14,34,False
mixed_rank_family_low_rank_noise,72,1.0,1.0,1.4652618635135774e-14,34,False
mixed_rank_family_low_rank_noise,73,1.0,1.0,1.4746072640120876e-14,34,False
mixed_rank_family_low_rank_noise,74,1.0,1.0,1.515334446766177e-14,34,False
mixed_rank_family_low_rank_noise,75,1.0,1.0,1.3120093538765422e-14,34,False
mixed_rank_family_low_rank_noise,76,1.0,1.0,1.55934322745755e-14,34,False
mixed_rank_family_low_rank_noise,77,1.0,1.0,1.622151036985361e-14,34,False
mixed_rank_family_low_rank_noise,78,1.0,1.0,1.4599935761017957e-14,34,False
mixed_rank_family_low_rank_noise,79,1.0,1.0,1.2032091450275563e-14,34,False
mixed_rank_family_low_rank_noise,80,1.0,1.0,1.2605801559818726e-14,34,False
mixed_rank_family_low_rank_noise,81,1.0,1.0,1.6399037426888237e-14,34,False
mixed_rank_family_low_rank_noise,82,1.0,1.0,1.6082800259779185e-14,34,False
mixed_rank_family_low_rank_noise,83,1.0,1.0,1.4518021704672938e-14,34,False
mixed_rank_family_low_rank_noise,84,1.0,1.0,1.2871142208612435e-14,34,False
mixed_rank_family_low_rank_noise,85,1.0,1.0,1.76372391952936e-14,34,False
mixed_rank_family_low_rank_noise,86,1.0,1.0,1.4111223167647861e-14,34,False
mixed_rank_family_low_rank_noise,87,1.0,1.0,2.266504272491666e-14,34,False
mixed_rank_family_low_rank_noise,88,1.0,1.0,1.8591090274788273e-14,34,False
mixed_rank_family_low_rank_noise,89,1.0,1.0,1.7618122126037227e-14,34,False
mixed_rank_family_low_rank_noise,90,1.0,1.0,1.2766877071507617e-14,34,False
mixed_rank_family_low_rank_noise,91,1.0,1.0,1.7176483205970536e-14,34,False
mixed_rank_family_low_rank_noise,92,1.0,1.0,1.3277202906692574e-14,34,False
mixed_rank_family_low_rank_noise,93,1.0,1.0,1.2120750441720118e-14,34,False
mixed_rank_family_low_rank_noise,94,1.0,1.0,1.1814149317951866e-14,34,False
mixed_rank_family_low_rank_noise,95,1.0,1.0,1.735400534358212e-14,34,False
mixed_rank_family_low_rank_noise,96,1.0,1.0,1.5768395299949804e-14,34,False
mixed_rank_family_low_rank_noise,97,1.0,1.0,1.4965257844031256e-14,34,False
mixed_rank_family_low_rank_noise,98,1.0,1.0,1.626260928756149e-14,34,False
mixed_rank_family_low_rank_noise,99,1.0,1.0,1.3353482963065971e-14,34,False
mixed_rank_family_low_rank_noise,100,1.0,1.0,1.6471780063216955e-14,34,False
mixed_rank_family_low_rank_noise,101,1.0,1.0,1.524464714451609e-14,34,False
mixed_rank_family_low_rank_noise,102,1.0,1.0,1.6145998801558843e-14,34,False
mixed_rank_family_low_rank_noise,103,1.0,1.0,1.3657490625075723e-14,34,False
mixed_rank_family_low_rank_noise,104,1.0,1.0,1.890527662230853e-14,34,False
mixed_rank_family_low_rank_noise,105,1.0,1.0,1.762354262014099e-14,34,False
mixed_rank_family_low_rank_noise,106,1.0,1.0,1.3484399180396082e-14,34,False
mixed_rank_family_low_rank_noise,107,1.0,1.0,1.496518889738771e-14,34,False
mixed_rank_family_low_rank_noise,108,1.0,1.0,1.498917690674901e-14,34,False
mixed_rank_family_low_rank_noise,109,1.0,1.0,1.742839430814125e-14,34,False
mixed_rank_family_low_rank_noise,110,1.0,1.0,1.463642026181681e-14,34,False
mixed_rank_family_low_rank_noise,111,1.0,1.0,1.7038568979823625e-14,34,False
mixed_rank_family_low_rank_noise,112,1.0,1.0,1.3857328293704169e-14,34,False
mixed_rank_family_low_rank_noise,113,1.0,1.0,2.090165190763724e-14,34,False
mixed_rank_family_low_rank_noise,114,1.0,1.0,1.1857596748446179e-14,34,False
mixed_rank_family_low_rank_noise,115,1.0,1.0,1.472735969066762e-14,34,False
mixed_rank_family_low_rank_noise,116,1.0,1.0,1.9047147575784994e-14,34,False
mixed_rank_family_low_rank_noise,117,1.0,1.0,1.704106090590376e-14,34,False
mixed_rank_family_low_rank_noise,118,1.0,1.0,1.3861274421907652e-14,34,False
mixed_rank_family_low_rank_noise,119,1.0,1.0,1.4570118556475766e-14,34,False
mixed_rank_family_low_rank_noise,120,1.0,1.0,1.6276859562061548e-14,34,False
mixed_rank_family_low_rank_noise,121,1.0,1.0,1.32394198395914e-14,34,False
mixed_rank_family_low_rank_noise,122,1.0,1.0,1.7564952669367014e-14,34,False
mixed_rank_family_low_rank_noise,123,1.0,1.0,1.2476104330118342e-14,34,False
mixed_rank_family_low_rank_noise,124,1.0,1.0,2.1654156335762218e-14,34,False
mixed_rank_family_low_rank_noise,125,1.0,1.0,1.2674580983108909e-14,34,False
mixed_rank_family_low_rank_noise,126,1.0,1.0,1.5220616140670942e-14,34,False
mixed_rank_family_low_rank_noise,127,1.0,1.0,1.545557001804536e-14,34,False
mixed_rank_family_low_rank_noise,128,1.0,1.0,2.5816287760033176e-14,34,False
mixed_rank_family_low_rank_noise,129,1.0,1.0,1.9684011034250976e-14,34,False
mixed_rank_family_low_rank_noise,130,1.0,1.0,1.6155616179081145e-14,34,False
mixed_rank_family_low_rank_noise,131,1.0,1.0,1.3248840792698333e-14,34,False
mixed_rank_family_low_rank_noise,132,1.0,1.0,1.4813700967359048e-14,34,False
mixed_rank_family_low_rank_noise,133,1.0,1.0,1.536913767861533e-14,34,False
mixed_rank_family_low_rank_noise,134,1.0,1.0,1.4462391454507377e-14,34,False
mixed_rank_family_low_rank_noise,135,1.0,1.0,1.3537657735669342e-14,34,False
mixed_rank_family_low_rank_noise,136,1.0,1.0,1.8962659359505207e-14,34,False
mixed_rank_family_low_rank_noise,137,1.0,1.0,1.2250907256355998e-14,34,False
mixed_rank_family_low_rank_noise,138,1.0,1.0,1.6568099062200298e-14,34,False
mixed_rank_family_low_rank_noise,139,1.0,1.0,1.4102852542083901e-14,34,False
mixed_rank_family_low_rank_noise,140,1.0,1.0,1.492558392455655e-14,34,False
mixed_rank_family_low_rank_noise,141,1.0,1.0,1.2961491081434148e-14,34,False
mixed_rank_family_low_rank_noise,142,1.0,1.0,1.5112571858384563e-14,34,False
mixed_rank_family_low_rank_noise,143,1.0,1.0,1.2720131258697619e-14,34,False
mixed_rank_family_low_rank_noise,144,1.0,1.0,1.1501902503753447e-14,34,False
mixed_rank_family_low_rank_noise,145,1.0,1.0,1.5570179242928463e-14,34,False
mixed_rank_family_low_rank_noise,146,1.0,1.0,1.6609040799805878e-14,34,False
mixed_rank_family_low_rank_noise,147,1.0,1.0,1.63384844033437e-14,34,False
mixed_rank_family_low_rank_noise,148,1.0,1.0,1.1755729065862872e-14,34,False
mixed_rank_family_low_rank_noise,149,1.0,1.0,1.7607131973525726e-14,34,False
mixed_rank_family_low_rank_noise,150,1.0,1.0,1.6554411575950793e-14,34,False
mixed_rank_family_low_rank_noise,151,1.0,1.0,1.547832692273234e-14,34,False
mixed_rank_family_low_rank_noise,152,1.0,1.0,1.7430626264372188e-14,34,False
mixed_rank_family_low_rank_noise,153,1.0,1.0,1.511267762361237e-14,34,False
mixed_rank_family_low_rank_noise,154,1.0,1.0,1.3610812252535541e-14,34,False
mixed_rank_family_low_rank_noise,155,1.0,1.0,1.713615508831856e-14,34,False
mixed_rank_family_low_rank_noise,156,1.0,1.0,1.9208797326468053e-14,34,False
mixed_rank_family_low_rank_noise,157,1.0,1.0,1.3471144523738504e-14,34,False
mixed_rank_family_low_rank_noise,158,1.0,1.0,1.2688807999724773e-14,34,False
mixed_rank_family_low_rank_noise,159,1.0,1.0,1.5095180960479075e-14,34,False
